,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA,AAPL,BA,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-21,139.8148956298828,187.67332458496094,66.99861907958984,376.3999938964844,145.8699951171875,199.1699981689453,70.2699966430664,376.3999938964844,146.07000732421875,199.7100067138672,70.62000274658203,376.989990234375,144.61000061035156,197.55999755859375,69.94000244140625,368.0199890136719,145.52000427246094,199.5800018310547,70.20999908447266,374.3500061035156,21265800,3151100,19891100,4923200
2017-06-22,139.58489990234375,187.927734375,66.98906707763672,382.6099853515625,145.6300048828125,199.44000244140625,70.26000213623047,382.6099853515625,146.6999969482422,200.41000366210938,70.58999633789062,385.0,145.1199951171875,199.17999267578125,69.70999908447266,373.57000732421875,145.77000427246094,199.25,70.54000091552734,377.989990234375,19106300,3339300,22965700,7529800
2017-06-23,140.2078857421875,190.55670166015625,67.89485168457031,383.45001220703125,146.27999877929688,202.22999572753906,71.20999908447266,383.45001220703125,147.16000366210938,202.35000610351562,71.25,386.989990234375,145.11000061035156,198.67999267578125,69.91999816894531,379.3500061035156,145.1300048828125,199.25999450683594,70.08999633789062,382.45001220703125,35439400,4310100,27617300,6445800
2017-06-26,139.76699829101562,188.4365692138672,67.24649810791016,377.489990234375,145.82000732421875,199.97999572753906,70.52999877929688,377.489990234375,148.27999877929688,204.38999938964844,71.70999908447266,386.95001220703125,145.3800048828125,199.94000244140625,70.44000244140625,373.1000061035156,147.1699981689453,202.77000427246094,71.4000015258789,386.69000244140625,25692400,3077600,19607000,6604100
2017-06-27,137.7637176513672,187.40953063964844,65.98795318603516,362.3699951171875,143.72999572753906,198.88999938964844,69.20999908447266,362.3699951171875,146.16000366210938,200.9199981689453,70.18000030517578,376.3999938964844,143.6199951171875,198.88999938964844,69.18000030517578,362.0199890136719,145.00999450683594,199.8000030517578,70.11000061035156,376.3999938964844,24761900,2296900,25215100,6996400
2017-06-28,139.7765655517578,188.0973663330078,66.55049896240234,371.239990234375,145.8300018310547,199.6199951171875,69.80000305175781,371.239990234375,146.11000061035156,200.9499969482422,69.83999633789062,371.739990234375,143.16000366210938,199.3000030517578,68.79000091552734,362.5199890136719,144.49000549316406,199.5,69.20999908447266,366.67999267578125,22082400,2096800,25806200,6302500
2017-06-29,137.7158203125,186.06204223632812,65.30148315429688,360.75,143.67999267578125,197.4600067138672,68.48999786376953,360.75,145.1300048828125,199.75999450683594,69.48999786376953,371.0,142.27999877929688,196.4499969482422,68.08999633789062,354.1000061035156,144.7100067138672,199.6199951171875,69.37999725341797,370.6099853515625,31499400,2428900,28918700,8221000
2017-06-30,138.04168701171875,186.33529663085938,65.72098541259766,361.6099853515625,144.02000427246094,197.75,68.93000030517578,361.6099853515625,144.9600067138672,199.44000244140625,69.37999725341797,366.7699890136719,143.77999877929688,197.38999938964844,68.73999786376953,359.6199951171875,144.4499969482422,198.5,68.77999877929688,363.7099914550781,23024100,2225600,24161100,5848500
2017-07-03,137.5432586669922,187.1267852783203,64.99637603759766,352.6199951171875,143.5,198.58999633789062,68.16999816894531,352.6199951171875,145.3000030517578,199.44000244140625,69.5999984741211,371.3500061035156,143.10000610351562,197.75,68.0199966430664,351.5,144.8800048828125,198.07000732421875,69.33000183105469,370.239990234375,14277800,1511200,16165500,6305400
2017-07-05,138.10879516601562,190.1609649658203,65.86400604248047,327.0899963378906,144.08999633789062,201.80999755859375,69.08000183105469,327.0899963378906,144.7899932861328,202.13999938964844,69.44000244140625,347.239990234375,142.72000122070312,198.86000061035156,68.22000122070312,326.3299865722656,143.69000244140625,199.3000030517578,68.26000213623047,347.20001220703125,21569600,2716700,21176300,17046700
2017-07-06,136.80523681640625,189.8500213623047,65.37775421142578,308.8299865722656,142.72999572753906,201.47999572753906,68.56999969482422,308.8299865722656,143.5,202.49000549316406,68.77999877929688,320.7900085449219,142.41000366210938,200.77999877929688,68.12000274658203,306.29998779296875,143.02000427246094,201.63999938964844,68.2699966430664,317.260009765625,24128800,2737400,21117600,19324500
2017-07-07,138.19505310058594,190.68861389160156,66.226318359375,313.2200012207031,144.17999267578125,202.3699951171875,69.45999908447266,313.2200012207031,144.75,203.27999877929688,69.83999633789062,317.0,142.89999389648438,201.25999450683594,68.69999694824219,307.3800048828125,142.89999389648438,202.24000549316406,68.69999694824219,313.5,19201700,3090400,16878300,14176900
2017-07-10,139.0384979248047,192.18687438964844,66.72211456298828,316.04998779296875,145.05999755859375,203.9600067138672,69.9800033569336,316.04998779296875,145.9499969482422,204.5800018310547,70.25,317.94000244140625,143.3699951171875,202.19000244140625,69.19999694824219,303.1300048828125,144.11000061035156,202.32000732421875,69.45999908447266,312.8999938964844,21090600,2701900,15014500,13820900
2017-07-11,139.489013671875,194.363525390625,66.73163604736328,327.2200012207031,145.52999877929688,206.27000427246094,69.98999786376953,327.2200012207031,145.85000610351562,206.66000366210938,70.68000030517578,327.2799987792969,144.3800048828125,204.0,69.75,314.29998779296875,144.72999572753906,204.0,70.0,316.0,19781800,2815800,17460000,11559400
2017-07-12,139.6903076171875,194.523681640625,67.83766174316406,329.5199890136719,145.74000549316406,206.44000244140625,71.1500015258789,329.5199890136719,146.17999267578125,208.61000061035156,71.27999877929688,333.1000061035156,144.82000732421875,206.32000732421875,70.55000305175781,324.5,145.8699951171875,206.9499969482422,70.69000244140625,330.3999938964844,24884500,2817400,17750900,10346100
2017-07-13,141.6360626220703,194.32579040527344,68.42877960205078,323.4100036621094,147.77000427246094,206.22999572753906,71.7699966430664,323.4100036621094,148.49000549316406,207.0,72.04000091552734,331.6000061035156,145.44000244140625,205.35000610351562,71.30999755859375,319.9700012207031,145.5,206.8000030517578,71.5,330.1099853515625,25199400,1943600,20269800,8594500
2017-07-14,142.8533172607422,196.4741973876953,69.39176940917969,327.7799987792969,149.0399932861328,208.50999450683594,72.77999877929688,327.7799987792969,149.3300018310547,208.72999572753906,73.2699966430664,328.4200134277344,147.3300018310547,206.74000549316406,71.95999908447266,321.2200012207031,147.97000122070312,206.8000030517578,72.23999786376953,323.19000244140625,20132100,3229000,25868100,5625200
2017-07-17,143.35171508789062,196.9359130859375,69.93522644042969,319.57000732421875,149.55999755859375,209.0,73.3499984741211,319.57000732421875,150.89999389648438,209.72000122070312,73.44999694824219,327.1000061035156,148.57000732421875,208.55999755859375,72.72000122070312,313.45001220703125,148.82000732421875,208.72999572753906,72.80000305175781,325.5400085449219,23793500,2416000,21803900,9876900
2017-07-18,143.8501434326172,196.2198028564453,69.88754272460938,328.239990234375,150.0800018310547,208.24000549316406,73.30000305175781,328.239990234375,150.1300048828125,209.19000244140625,73.38999938964844,329.1300048828125,148.6699981689453,207.52999877929688,72.66000366210938,315.6600036621094,149.1999969482422,209.11000061035156,73.08999633789062,317.5,17868800,1942300,26435300,6373700
2017-07-19,144.75112915039062,198.7073974609375,70.42147827148438,325.260009765625,151.02000427246094,210.8800048828125,73.86000061035156,325.260009765625,151.4199981689453,210.92999267578125,74.04000091552734,331.6499938964844,149.9499969482422,208.99000549316406,73.44999694824219,323.2200012207031,150.47999572753906,209.42999267578125,73.5,328.2300109863281,20923000,2258400,22416200,6357000
2017-07-20,144.09934997558594,198.1420135498047,70.76471710205078,329.9200134277344,150.33999633789062,210.27999877929688,74.22000122070312,329.9200134277344,151.74000549316406,211.25,74.30000305175781,330.2200012207031,150.19000244140625,209.9199981689453,73.27999877929688,324.20001220703125,151.5,211.10000610351562,74.18000030517578,326.8999938964844,17243700,2235100,42361000,5166200
2017-07-21,144.03225708007812,199.89466857910156,70.354736328125,328.3999938964844,150.27000427246094,212.13999938964844,73.79000091552734,328.3999938964844,150.44000244140625,212.1999969482422,74.29000091552734,331.260009765625,148.8800048828125,209.41000366210938,73.16999816894531,325.79998779296875,149.99000549316406,209.99000549316406,73.44999694824219,329.4599914550781,26252600,2098400,46717100,4901600
2017-07-24,145.77671813964844,199.93234252929688,70.17359161376953,342.5199890136719,152.08999633789062,212.17999267578125,73.5999984741211,342.5199890136719,152.44000244140625,212.63999938964844,73.75,343.3999938964844,149.89999389648438,211.39999389648438,73.12999725341797,330.010009765625,150.5800018310547,212.0,73.52999877929688,330.239990234375,21493200,2392700,21394800,8637100
2017-07-25,146.39971923828125,200.19622802734375,70.73612976074219,339.6000061035156,152.74000549316406,212.4600067138672,74.19000244140625,339.6000061035156,153.83999633789062,214.0,74.30999755859375,345.6000061035156,151.8000030517578,211.9499969482422,73.5,334.1499938964844,151.8000030517578,213.22000122070312,73.80000305175781,345.0,18853900,2889000,22018700,6989200
2017-07-26,147.08987426757812,219.97459411621094,70.60262298583984,343.8500061035156,153.4600067138672,233.4499969482422,74.05000305175781,343.8500061035156,153.92999267578125,233.97999572753906,74.37999725341797,345.5,153.05999755859375,223.02000427246094,73.80999755859375,338.1199951171875,153.35000610351562,223.47999572753906,74.33999633789062,340.3599853515625,15781000,14140000,16252200,4820800
2017-07-27,144.31024169921875,227.08877563476562,69.75407409667969,334.4599914550781,150.55999755859375,241.0,73.16000366210938,334.4599914550781,153.99000549316406,242.67999267578125,74.41999816894531,347.5,147.3000030517578,236.6999969482422,72.31999969482422,326.2900085449219,153.75,237.1300048828125,73.76000213623047,346.0,32476300,10860600,36844200,8302400
2017-07-28,143.2942352294922,227.34323120117188,69.63964080810547,335.07000732421875,149.5,241.27000427246094,73.04000091552734,335.07000732421875,150.22999572753906,242.0,73.30999755859375,339.6000061035156,149.19000244140625,238.5500030517578,72.54000091552734,332.510009765625,149.88999938964844,240.82000732421875,72.66999816894531,336.8900146484375,17213700,4602400,18306700,4880400
2017-07-31,142.55616760253906,228.4645233154297,69.31548309326172,323.4700012207031,148.72999572753906,242.4600067138672,72.69999694824219,323.4700012207031,150.3300018310547,246.49000549316406,73.44000244140625,341.489990234375,148.1300048828125,241.82000732421875,72.41000366210938,321.0400085449219,149.89999389648438,241.85000610351562,73.30000305175781,335.5,19845900,5777300,23600100,8535100
2017-08-01,143.82139587402344,225.61883544921875,69.20108032226562,319.57000732421875,150.0500030517578,239.44000244140625,72.58000183105469,319.57000732421875,150.22000122070312,243.99000549316406,73.41999816894531,324.45001220703125,148.41000366210938,239.16000366210938,72.48999786376953,316.1300048828125,149.10000610351562,243.3800048828125,73.0999984741211,323.0,35368600,5018400,22132300,8303100
2017-08-02,150.61708068847656,224.21482849121094,68.8959732055664,325.8900146484375,157.13999938964844,237.9499969482422,72.26000213623047,325.8900146484375,159.75,241.55999755859375,72.55999755859375,327.1199951171875,156.16000366210938,237.8800048828125,71.44000244140625,311.2200012207031,159.27999877929688,239.05999755859375,72.55000305175781,318.94000244140625,69936800,5119900,26499200,13091500
2017-08-03,149.11224365234375,224.49755859375,68.79109191894531,347.0899963378906,155.57000732421875,238.25,72.1500015258789,347.0899963378906,157.2100067138672,239.58999633789062,72.44000244140625,350.0,155.02000427246094,236.0399932861328,71.8499984741211,343.1499938964844,157.0500030517578,237.05999755859375,72.19000244140625,345.3299865722656,27097300,5112700,18214400,13535000
2017-08-04,149.89820861816406,223.98870849609375,69.29642486572266,356.9100036621094,156.38999938964844,237.7100067138672,72.68000030517578,356.9100036621094,157.39999389648438,239.72999572753906,73.04000091552734,357.2699890136719,155.69000244140625,236.3800048828125,72.23999786376953,343.29998779296875,156.07000732421875,238.5800018310547,72.4000015258789,347.0,20559900,5590500,22579000,9268900
2017-08-07,152.2177734375,226.3632354736328,69.02945709228516,355.1700134277344,158.80999755859375,240.22999572753906,72.4000015258789,355.1700134277344,158.9199981689453,241.42999267578125,72.9000015258789,359.4800109863281,156.6699981689453,237.2100067138672,72.26000213623047,352.75,157.05999755859375,237.60000610351562,72.80000305175781,357.3500061035156,21870300,3674700,18705700,6324500
2017-08-08,153.43504333496094,225.6753692626953,69.40129852294922,365.2200012207031,160.0800018310547,239.5,72.79000091552734,365.2200012207031,161.8300018310547,240.52000427246094,73.12999725341797,368.5799865722656,158.27000427246094,238.92999267578125,71.75,357.3999938964844,158.60000610351562,239.91000366210938,72.08999633789062,357.5299987792969,36205900,4871500,22044600,7449800
2017-08-09,154.37435913085938,222.101806640625,69.09619140625,363.5299987792969,161.05999755859375,234.30999755859375,72.47000122070312,363.5299987792969,161.27000427246094,238.6999969482422,72.51000213623047,370.0,159.11000061035156,234.10000610351562,72.05000305175781,358.95001220703125,159.25999450683594,238.00999450683594,72.25,361.0,26131500,5680400,22213400,6892100
2017-08-10,149.45724487304688,220.74630737304688,68.08553314208984,355.3999938964844,155.32000732421875,232.8800048828125,71.41000366210938,355.3999938964844,160.0,236.16000366210938,72.19000244140625,366.6499938964844,154.6300048828125,231.91000366210938,71.3499984741211,354.6600036621094,159.89999389648438,234.02999877929688,71.9000015258789,361.6000061035156,40804300,6817700,24734500,7092900
2017-08-11,151.53573608398438,222.64210510253906,69.12479400634766,357.8699951171875,157.47999572753906,234.8800048828125,72.5,357.8699951171875,158.57000732421875,235.39999389648438,72.69999694824219,361.260009765625,156.07000732421875,230.94000244140625,71.27999877929688,353.6199951171875,156.60000610351562,232.75999450683594,71.61000061035156,356.9700012207031,26257100,3461700,21443700,4365800
2017-08-14,153.81626892089844,224.7938232421875,70.16404724121094,363.79998779296875,159.85000610351562,237.14999389648438,73.58999633789062,363.79998779296875,160.2100067138672,237.47999572753906,73.72000122070312,367.6600036621094,158.75,235.72000122070312,72.94999694824219,362.6000061035156,159.32000732421875,236.00999450683594,73.05999755859375,364.6300048828125,22122700,2953500,20096600,4519200
2017-08-15,155.5001983642578,226.7085723876953,70.1832275390625,362.3299865722656,161.60000610351562,239.1699981689453,73.22000122070312,362.3299865722656,162.1999969482422,239.63999938964844,73.58999633789062,365.489990234375,160.13999938964844,236.00999450683594,73.04000091552734,359.3699951171875,160.66000366210938,237.2100067138672,73.58999633789062,365.20001220703125,29465500,2851100,19181400,3085100
2017-08-16,154.874755859375,225.21090698242188,70.59539031982422,362.9100036621094,160.9499969482422,237.58999633789062,73.6500015258789,362.9100036621094,162.50999450683594,240.25999450683594,74.0999984741211,366.5,160.14999389648438,237.41000366210938,73.16999816894531,362.5199890136719,161.94000244140625,239.6999969482422,73.33999633789062,363.0,27671600,3012700,18150400,3413800
2017-08-17,151.9013671875,223.31509399414062,69.39723205566406,351.9200134277344,157.86000061035156,235.58999633789062,72.4000015258789,351.9200134277344,160.7100067138672,237.60000610351562,73.87000274658203,363.29998779296875,157.83999633789062,235.25,72.4000015258789,351.5899963378906,160.52000427246094,237.3800048828125,73.58000183105469,361.2099914550781,27940600,2810900,22977500,5027700
2017-08-18,151.55499267578125,223.48570251464844,69.4834976196289,347.4599914550781,157.5,235.77000427246094,72.48999786376953,347.4599914550781,159.5,237.25999450683594,72.83999633789062,354.0,156.72000122070312,234.57000732421875,71.93000030517578,345.79998779296875,157.86000061035156,235.0,72.2699966430664,352.9100036621094,27428100,2939500,18761500,5408200
2017-08-21,151.2759246826172,223.40040588378906,69.15760040283203,337.8599853515625,157.2100067138672,235.67999267578125,72.1500015258789,337.8599853515625,157.88999938964844,236.94000244140625,72.4800033569336,345.82000732421875,155.11000061035156,234.35000610351562,71.69999694824219,331.8500061035156,157.5,235.77000427246094,72.47000122070312,345.82000732421875,26368500,2545400,17734800,6495400
2017-08-22,153.74891662597656,227.25836181640625,70.12571716308594,341.3500061035156,159.77999877929688,239.75,73.16000366210938,341.3500061035156,160.0,239.88999938964844,73.23999786376953,342.239990234375,158.02000427246094,236.11000061035156,72.3499984741211,337.3699951171875,158.22999572753906,236.16000366210938,72.3499984741211,341.1300048828125,21604600,2915700,14343700,4322000
2017-08-23,153.9413299560547,225.6848602294922,69.70397186279297,352.7699890136719,159.97999572753906,238.08999633789062,72.72000122070312,352.7699890136719,160.47000122070312,239.36000061035156,73.1500015258789,353.489990234375,158.8800048828125,237.19000244140625,72.52999877929688,338.29998779296875,159.07000732421875,239.36000061035156,72.95999908447266,338.989990234375,19399100,2518300,13766500,4954500
2017-08-24,153.25814819335938,226.3009796142578,69.67520141601562,352.92999267578125,159.27000427246094,238.74000549316406,72.69000244140625,352.92999267578125,160.74000549316406,238.89999389648438,72.86000061035156,356.6600036621094,158.5500030517578,236.60000610351562,72.06999969482422,349.739990234375,160.42999267578125,238.52000427246094,72.73999786376953,352.5199890136719,19818900,2553100,17098300,4584700
2017-08-25,153.82589721679688,223.5994873046875,69.7998046875,348.04998779296875,159.86000061035156,235.88999938964844,72.81999969482422,348.04998779296875,160.55999755859375,239.08999633789062,73.3499984741211,355.69000244140625,159.27000427246094,235.60000610351562,72.4800033569336,347.29998779296875,159.64999389648438,239.0,72.86000061035156,354.239990234375,25480100,2270300,12794300,3484000
2017-08-28,155.37510681152344,224.822265625,69.80939483642578,345.6600036621094,161.47000122070312,237.17999267578125,72.83000183105469,345.6600036621094,162.0,237.5500030517578,73.08999633789062,347.3500061035156,159.92999267578125,234.61000061035156,72.55000305175781,339.7200012207031,160.13999938964844,236.22000122070312,73.05999755859375,347.2799987792969,25966000,2395000,14569700,3764000
2017-08-29,156.76077270507812,227.95980834960938,70.02027130126953,347.3599853515625,162.91000366210938,240.49000549316406,73.05000305175781,347.3599853515625,163.1199951171875,241.1699981689453,73.16000366210938,349.04998779296875,160.0,236.0800018310547,72.05000305175781,338.75,160.10000610351562,237.2100067138672,72.25,339.4800109863281,29516900,3535500,11478400,4073700
2017-08-30,157.1841583251953,227.931396484375,70.9404525756836,353.17999267578125,163.35000610351562,240.4600067138672,74.01000213623047,353.17999267578125,163.88999938964844,241.44000244140625,74.20999908447266,353.4700012207031,162.61000061035156,239.0,72.83000183105469,347.0,163.8000030517578,240.99000549316406,73.01000213623047,349.6700134277344,27269600,2801100,16897800,3412900
2017-08-31,157.8096160888672,227.17303466796875,71.6689453125,355.8999938964844,164.0,239.66000366210938,74.7699966430664,355.8999938964844,164.52000427246094,241.10000610351562,74.95999908447266,358.44000244140625,163.47999572753906,238.41000366210938,73.80000305175781,352.82000732421875,163.63999938964844,241.0,74.02999877929688,353.54998779296875,26785100,3075800,27652800,4072800
2017-09-01,157.8577423095703,227.8081512451172,70.87335968017578,355.3999938964844,164.0500030517578,240.3300018310547,73.94000244140625,355.3999938964844,164.94000244140625,242.52999877929688,74.73999786376953,357.5899963378906,163.6300048828125,239.1699981689453,73.63999938964844,353.69000244140625,164.8000030517578,239.66000366210938,74.70999908447266,356.1199951171875,16591100,3270700,21736200,3049500
2017-09-05,155.9620819091797,224.65164184570312,70.55704498291016,349.5899963378906,162.0800018310547,237.0,73.61000061035156,349.5899963378906,164.25,240.36000061035156,73.88999938964844,355.489990234375,160.55999755859375,236.22999572753906,72.9800033569336,345.8900146484375,163.75,240.3000030517578,73.33999633789062,353.79998779296875,29468500,3866600,21556000,3835100
2017-09-06,155.79849243164062,222.39561462402344,70.35575866699219,344.5299987792969,161.91000366210938,234.6199951171875,73.4000015258789,344.5299987792969,162.99000549316406,237.86000061035156,74.04000091552734,350.9800109863281,160.52000427246094,234.33999633789062,73.3499984741211,341.55999755859375,162.7100067138672,237.52999877929688,73.73999786376953,349.5,21651700,4252700,16535800,4091400
2017-09-07,155.17303466796875,223.9976043701172,71.25676727294922,350.6099853515625,161.25999450683594,236.30999755859375,74.33999633789062,350.6099853515625,162.24000549316406,236.5399932861328,74.5999984741211,352.4800109863281,160.36000061035156,234.2899932861328,73.5999984741211,343.45001220703125,162.08999633789062,234.75,73.68000030517578,345.9800109863281,21928500,2994500,17471200,4239200
2017-09-08,152.64231872558594,226.33888244628906,70.91170501708984,343.3999938964844,158.6300048828125,238.77999877929688,73.9800033569336,343.3999938964844,161.14999389648438,239.38999938964844,74.44000244140625,349.7799987792969,158.52999877929688,235.2100067138672,73.83999633789062,342.29998779296875,160.86000061035156,235.75,74.33000183105469,348.989990234375,28611500,3404200,14703800,3263500
2017-09-11,155.40399169921875,228.0546112060547,71.65934753417969,363.69000244140625,161.5,240.58999633789062,74.76000213623047,363.69000244140625,162.0500030517578,241.85000610351562,74.94000244140625,363.7099914550781,159.88999938964844,239.30999755859375,74.30999755859375,350.0,160.5,239.5,74.30999755859375,351.3500061035156,31580800,3628100,17910400,7667100
2017-09-12,154.7881622314453,228.04510498046875,71.58267211914062,362.75,160.86000061035156,240.5800018310547,74.68000030517578,362.75,163.9600067138672,241.7100067138672,75.23999786376953,368.760009765625,158.77000427246094,238.9499969482422,74.37000274658203,360.3999938964844,162.61000061035156,240.58999633789062,74.76000213623047,364.489990234375,71714000,2702700,14394900,5972900
2017-09-13,153.6238250732422,229.3247833251953,72.09069061279297,366.2300109863281,159.64999389648438,241.92999267578125,75.20999908447266,366.2300109863281,159.9600067138672,243.47999572753906,75.2300033569336,368.07000732421875,157.91000366210938,237.08999633789062,74.55000305175781,359.5899963378906,159.8699951171875,240.0,74.93000030517578,363.82000732421875,44907400,4529100,13380800,4185200
2017-09-14,152.30551147460938,232.4528350830078,71.6689453125,377.6400146484375,158.27999877929688,245.22999572753906,74.7699966430664,377.6400146484375,159.39999389648438,245.61000061035156,75.48999786376953,377.9599914550781,158.08999633789062,242.5,74.5199966430664,362.6300048828125,158.99000549316406,243.0,75.0,364.3299865722656,23760700,4995200,15733900,7202500
2017-09-15,153.84512329101562,236.02639770507812,72.18653106689453,379.80999755859375,159.8800048828125,249.0,75.30999755859375,379.80999755859375,160.97000122070312,249.9499969482422,75.38999938964844,380.0,158.0,246.2100067138672,74.06999969482422,372.70001220703125,158.47000122070312,247.36000061035156,74.83000183105469,374.510009765625,49114600,9033300,38578400,5420500
2017-09-18,152.68080139160156,239.8938446044922,72.04276275634766,385.0,158.6699981689453,253.0800018310547,75.16000366210938,385.0,160.5,253.7899932861328,75.97000122070312,389.6099853515625,158.0,248.91000366210938,75.04000091552734,377.67999267578125,160.11000061035156,249.97000122070312,75.2300033569336,380.25,28269400,5193000,23307000,7188000
2017-09-19,152.73854064941406,239.30613708496094,72.3111572265625,375.1000061035156,158.72999572753906,252.4600067138672,75.44000244140625,375.1000061035156,159.77000427246094,255.1699981689453,75.70999908447266,382.3900146484375,158.44000244140625,251.6300048828125,75.01000213623047,373.57000732421875,159.50999450683594,253.0800018310547,75.20999908447266,380.0,20810600,4124700,16093300,6451900
2017-09-20,150.178955078125,242.14981079101562,71.8318862915039,373.9100036621094,156.07000732421875,255.4600067138672,74.94000244140625,373.9100036621094,158.25999450683594,256.69000244140625,75.55000305175781,378.25,153.8300018310547,252.25,74.30999755859375,371.07000732421875,157.89999389648438,253.25999450683594,75.3499984741211,373.0,52951400,3853200,21587900,4919100
2017-09-21,147.60011291503906,242.69960021972656,71.13214874267578,366.4800109863281,153.38999938964844,256.0400085449219,74.20999908447266,366.4800109863281,155.8000030517578,256.989990234375,75.23999786376953,376.8299865722656,152.75,254.4199981689453,74.11000061035156,364.510009765625,155.8000030517578,256.1300048828125,75.11000061035156,374.8999938964844,37511700,2809400,19186100,4618200
2017-09-22,146.15672302246094,243.0882568359375,71.32386016845703,351.0899963378906,151.88999938964844,256.45001220703125,74.41000366210938,351.0899963378906,152.27000427246094,259.29998779296875,74.51000213623047,369.8999938964844,150.55999755859375,256.1300048828125,73.8499984741211,350.8800048828125,151.5399932861328,256.30999755859375,73.98999786376953,366.489990234375,46645400,3475600,14111400,8159400
2017-09-25,144.8673095703125,241.06919860839844,70.2215576171875,344.989990234375,150.5500030517578,254.32000732421875,73.26000213623047,344.989990234375,151.8300018310547,256.9700012207031,74.25,357.4700012207031,149.16000366210938,251.5,72.91999816894531,342.8800048828125,149.99000549316406,256.9700012207031,74.08999633789062,353.1499938964844,44387300,3479200,24149200,7605900
2017-09-26,147.35952758789062,240.4815216064453,70.2215576171875,345.25,153.13999938964844,253.6999969482422,73.26000213623047,345.25,153.9199981689453,256.4800109863281,73.80999755859375,351.239990234375,151.69000244140625,253.5399932861328,72.98999786376953,340.8999938964844,151.77999877929688,254.60000610351562,73.66999816894531,350.92999267578125,36660000,2173600,18019600,7156300
2017-09-27,148.40838623046875,241.9792022705078,70.78709411621094,340.9700012207031,154.22999572753906,255.27999877929688,73.8499984741211,340.9700012207031,154.72000122070312,258.7699890136719,74.16999816894531,351.489990234375,153.5399932861328,253.97000122070312,73.16999816894531,340.5,153.8000030517578,255.27000427246094,73.55000305175781,349.8999938964844,25504200,3840100,19565100,6060300
2017-09-28,147.49427795410156,241.02183532714844,70.80626678466797,339.6000061035156,153.27999877929688,254.27000427246094,73.87000274658203,339.6000061035156,154.27999877929688,255.8000030517578,73.97000122070312,342.75,152.6999969482422,251.1699981689453,73.30999755859375,335.3999938964844,153.88999938964844,254.11000061035156,73.54000091552734,339.8800048828125,22005500,2586100,10883800,5319600
2017-09-29,148.30252075195312,240.96495056152344,71.40055084228516,341.1000061035156,154.1199951171875,254.2100067138672,74.48999786376953,341.1000061035156,154.1300048828125,255.25999450683594,74.54000091552734,344.67999267578125,152.0,252.58999633789062,73.87999725341797,338.6000061035156,153.2100067138672,253.85000610351562,73.94000244140625,341.8599853515625,26299800,2531100,17079100,5107100
2017-10-02,148.00425720214844,242.65220642089844,71.51556396484375,341.5299987792969,153.80999755859375,255.99000549316406,74.61000061035156,341.5299987792969,154.4499969482422,255.99000549316406,75.01000213623047,343.70001220703125,152.72000122070312,253.52999877929688,74.30000305175781,335.510009765625,154.25999450683594,254.64999389648438,74.70999908447266,342.5199890136719,18698800,2685100,15304800,5286800
2017-10-03,148.64895629882812,242.14981079101562,71.18009185791016,348.1400146484375,154.47999572753906,255.4600067138672,74.26000213623047,348.1400146484375,155.08999633789062,258.260009765625,74.87999725341797,348.54998779296875,153.91000366210938,254.69000244140625,74.19000244140625,331.2799987792969,154.00999450683594,255.99000549316406,74.66999816894531,335.8999938964844,16230300,3163400,12190400,10153600
2017-10-04,147.68670654296875,242.43417358398438,71.59225463867188,355.010009765625,153.47999572753906,255.75999450683594,74.69000244140625,355.010009765625,153.86000061035156,257.1300048828125,74.72000122070312,358.6199951171875,152.4600067138672,254.07000732421875,73.70999908447266,349.6000061035156,153.6300048828125,256.1199951171875,74.08999633789062,351.25,20163800,3031000,13317700,8163500
2017-10-05,149.52459716796875,245.40113830566406,72.81916046142578,355.3299865722656,155.38999938964844,258.8900146484375,75.97000122070312,355.3299865722656,155.44000244140625,258.989990234375,76.12000274658203,357.44000244140625,154.0500030517578,254.77999877929688,74.95999908447266,351.3500061035156,154.17999267578125,255.27999877929688,75.22000122070312,356.0,21283800,3940200,21195300,4171700
2017-10-06,149.43798828125,245.1072235107422,72.84793090820312,356.8800048828125,155.3000030517578,258.5799865722656,76.0,356.8800048828125,155.49000549316406,258.8999938964844,76.02999877929688,360.1000061035156,154.55999755859375,257.05999755859375,75.54000091552734,352.25,154.97000122070312,258.0,75.66999816894531,353.1000061035156,17407600,2736400,13959800,4297500
2017-10-09,149.95761108398438,244.92718505859375,73.12590026855469,342.94000244140625,155.83999633789062,258.3900146484375,76.29000091552734,342.94000244140625,156.72999572753906,259.0,76.55000305175781,351.75,155.49000549316406,257.1099853515625,75.86000061035156,342.6700134277344,155.80999755859375,259.0,75.97000122070312,349.6499938964844,16262900,2146100,11386500,7493700
2017-10-10,150.0153350830078,247.33482360839844,73.12590026855469,355.5899963378906,155.89999389648438,260.92999267578125,76.29000091552734,355.5899963378906,158.0,261.05999755859375,76.62999725341797,355.6300048828125,155.10000610351562,257.20001220703125,76.13999938964844,345.5299987792969,156.05999755859375,259.739990234375,76.33000183105469,346.79998779296875,15617000,2740700,13944500,6978500
